,SLVID,_id_$oid,FoodCat1ID,FoodCat1Name,FoodCat2ID,FoodCat2Name,FoodCat3ID,FoodCat3Name,Variation_id_$oid,Variation_ID,Variation_Organic,Variation_CO2,Variation_text_en,Variation_text_sv,Variation_text_no,Variation_text_dk,Variation_RegionName,Variation_RegionID,Variation_Source,Name_sv,Name_no,Name_en,Name_dk,Class,Variation_RegionName_dk,Variation_RegionName_no,Variation_RegionName_en,Variation_RegionName_sv,WeightedAverageCO2
4642,1967.0,5b0083866fd2dcf4a031b600,7,Livsmedelsrätter och ingredienser,156,Majonnäs. dressing,969,Vinäger och ättika,5b7bd6c94a40085c092083c1,2.0,False,1.63,"Southern Europe, Conventional","Sydeuropa, Konventionell","Sør-Europa, Konvensjonell","Sydeuropa, Konventionel",Sydeuropa,23.0,RISE-1.5,Äppelcidervinäger ättiksyra 7 %,Eplecider eddik 7%,Apple cider vinegar 7%,Æblecidereddike 7%,3.0,Sydeuropa,Sør-Europa,Southern Europe,Sydeuropa,1.63
4643,1968.0,5b0083876fd2dcf4a031c115,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,965,Smaksättare. tomatbaserad. typ ketchup,,3.0,False,0.91,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Chilisås tomat,Chili saus tomat,Chili sauce tomato,Chili sauce tomat,4.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",0.91
4644,1968.0,5b0083876fd2dcf4a031c115,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,965,Smaksättare. tomatbaserad. typ ketchup,5b7bd6c94a40085c092083c4,1.0,True,0.91,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Chilisås tomat,Chili saus tomat,Chili sauce tomato,Chili sauce tomat,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.91
4645,1969.0,5b0083876fd2dcf4a031bd63,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,965,Smaksättare. tomatbaserad. typ ketchup,,3.0,False,0.91,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Ketchup,Ketchup,Ketchup,Ketchup,1.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",0.91
4646,1969.0,5b0083876fd2dcf4a031bd63,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,965,Smaksättare. tomatbaserad. typ ketchup,5b7bd6c94a40085c092083c7,1.0,True,0.91,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Ketchup,Ketchup,Ketchup,Ketchup,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.91
4647,1971.0,5b0083876fd2dcf4a031bf21,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,965,Smaksättare. tomatbaserad. typ ketchup,,3.0,False,0.91,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Grillsås,Barbecue saus,Barbecue sauce,Barbecue sauce,4.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",0.91
4648,1971.0,5b0083876fd2dcf4a031bf21,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,965,Smaksättare. tomatbaserad. typ ketchup,5b7bd6c94a40085c092083cd,1.0,True,0.91,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Grillsås,Barbecue saus,Barbecue sauce,Barbecue sauce,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.91
4649,2010.0,5b0083866fd2dcf4a031b768,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,965,Smaksättare. tomatbaserad. typ ketchup,,3.0,False,0.91,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Sweet&sour sås Uncle Ben,Søt og sur saus Onkel Ben,Sweet&sour sås uncle ben,Sød &amp; sur sås onkel Ben,5.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",0.91
4650,2010.0,5b0083866fd2dcf4a031b768,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,965,Smaksättare. tomatbaserad. typ ketchup,5b7bd6c94a40085c09208449,1.0,True,0.91,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Sweet&sour sås Uncle Ben,Søt og sur saus Onkel Ben,Sweet&sour sås uncle ben,Sød &amp; sur sås onkel Ben,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.91
4651,1972.0,5b0083866fd2dcf4a031b87b,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,1218,Senap,,4.0,False,0.42,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Senap,Sennep,Mustard,Sennep,1.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",0.42
4652,1972.0,5b0083866fd2dcf4a031b87b,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,1218,Senap,5b7bd6c94a40085c092083d0,1.0,True,0.42,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Senap,Sennep,Mustard,Sennep,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.42
4653,1973.0,5b0083866fd2dcf4a031b87e,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,1218,Senap,,4.0,False,0.42,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Senap fransk,Sennep fransk,Mustard french,Fransk sennep,2.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",0.42
4654,1973.0,5b0083866fd2dcf4a031b87e,7,Livsmedelsrätter och ingredienser,159,Smaksättare. tex ketchup. sojasås. senap,1218,Senap,5b7bd6c94a40085c092083d4,1.0,True,0.42,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Senap fransk,Sennep fransk,Mustard french,Fransk sennep,2.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.42
4655,1975.0,5b0083876fd2dcf4a031bdd6,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1187,Salt,5b7bd6c94a40085c092083da,0.0,True,0.27,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Joderat salt,Iodisert salt,Iodinated salt,Jodsalt,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.27
4656,1975.0,5b0083876fd2dcf4a031bdd6,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1187,Salt,5b7bd6c94a40085c092083dc,2.0,False,0.27,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Joderat salt,Iodisert salt,Iodinated salt,Jodsalt,5.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,0.27
4657,1976.0,5b0083876fd2dcf4a031bb2d,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1187,Salt,5b7bd6c94a40085c092083de,0.0,True,0.27,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Mineralsalt,Mineralsalt,Mineral salt,Mineralsalt,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.27
4658,1976.0,5b0083876fd2dcf4a031bb2d,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1187,Salt,5b7bd6c94a40085c092083e0,2.0,False,0.27,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Mineralsalt,Mineralsalt,Mineral salt,Mineralsalt,4.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,0.27
4659,1977.0,5b0083876fd2dcf4a031be6f,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1187,Salt,5b7bd6c94a40085c092083e2,0.0,True,0.27,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Havssalt,Havsalt,Sea salt,Havsalt,3.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.27
4660,1977.0,5b0083876fd2dcf4a031be6f,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1187,Salt,5b7bd6c94a40085c092083e4,2.0,False,0.27,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Havssalt,Havsalt,Sea salt,Havsalt,3.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,0.27
4661,1978.0,5b0083866fd2dcf4a031b5a5,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1187,Salt,5b7bd6c94a40085c092083e6,0.0,True,0.27,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Örtsalt,Urtesalt,Herbal salt,Herbal salt,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.27
4662,1978.0,5b0083866fd2dcf4a031b5a5,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1187,Salt,5b7bd6c94a40085c092083e8,2.0,False,0.27,"Europe. except the Nordic countries, Conventional","Europa. förutom Norden, Konventionell","Europa. unntatt Norden, Konvensjonell","Europa. undtagen de nordiske lande, Konventionel",Europa. förutom Norden,10.0,RISE-1.5,Örtsalt,Urtesalt,Herbal salt,Herbal salt,5.0,Europa. undtagen de nordiske lande,Europa. unntatt Norden,Europe. except the Nordic countries,Europa. förutom Norden,0.27
4663,1979.0,5b0083876fd2dcf4a031bf89,7,Livsmedelsrätter och ingredienser,151,Bakningsingredienser,1216,Jäst. färsk,,5.0,False,0.7,"Europe, except the Nordic countries, Conventional","Europa, förutom Norden, Konventionell","Europa, bortsett fra de nordiske landene, Konvensjonell","Europa undtagen de nordiske lande, Konventionel","Europa, förutom Norden",10.0,RISE-1.5,Färsk jäst,Frisk gjær,Fresh yeast,Frisk gær,3.0,Europa undtagen de nordiske lande,"Europa, bortsett fra de nordiske landene","Europe, except the Nordic countries","Europa, förutom Norden",0.7
4664,1979.0,5b0083876fd2dcf4a031bf89,7,Livsmedelsrätter och ingredienser,151,Bakningsingredienser,1216,Jäst. färsk,5b7bd6c94a40085c092083eb,1.0,True,0.7,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Färsk jäst,Frisk gjær,Fresh yeast,Frisk gær,3.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,0.7
4665,2003.0,5b0083876fd2dcf4a031b9e5,7,Livsmedelsrätter och ingredienser,153,Chutney eller pickles,1215,Pesto,5b7bd6c94a40085c09208435,0.0,True,2.31,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Pesto,Pesto,Pesto,Pesto,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,2.31
4666,2003.0,5b0083876fd2dcf4a031b9e5,7,Livsmedelsrätter och ingredienser,153,Chutney eller pickles,1215,Pesto,5b7bd6c94a40085c09208437,2.0,False,1.6,"Italy, Conventional","Italien, Konventionell","Italia, Konvensjonell","Italien, Konventionel",Italien,7.0,RISE-1.5,Pesto,Pesto,Pesto,Pesto,1.0,Italien,Italia,Italy,Italien,2.31
4667,2006.0,5b0083876fd2dcf4a031c099,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1211,Kryddmix,,5.0,False,2.18,"World, Conventional","Världen, Konventionell","Verden, Konvensjonell","Verden, Konventionel",Världen,131.0,RISE-1.5,Dippmix pulver olika smaker,Dippmix pulver forskjellige smaker,Dippmix powder different flavors,Dyp blanding pulver forskellige smag,5.0,Verden,Verden,World,Världen,2.18
4668,2006.0,5b0083876fd2dcf4a031c099,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1211,Kryddmix,5b7bd6c94a40085c0920843c,1.0,True,2.18,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Dippmix pulver olika smaker,Dippmix pulver forskjellige smaker,Dippmix powder different flavors,Dyp blanding pulver forskellige smag,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,2.18
4669,5973.0,5b0083876fd2dcf4a031bcb9,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1211,Kryddmix,,5.0,False,2.18,"World, Conventional","Världen, Konventionell","Verden, Konvensjonell","Verden, Konventionel",Världen,131.0,RISE-1.5,Kryddblandning taco,Krydderblanding taco,Spice mix taco,Krydderiblandning taco,4.0,Verden,Verden,World,Världen,2.18
4670,5973.0,5b0083876fd2dcf4a031bcb9,7,Livsmedelsrätter och ingredienser,158,Kryddning eller extrakt,1211,Kryddmix,5b7bd6c94a40085c092089d9,1.0,True,2.18,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Kryddblandning taco,Krydderblanding taco,Spice mix taco,Krydderiblandning taco,4.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,2.18
4671,2035.0,5b0083876fd2dcf4a031c0c7,3,Fisk och skaldjur,113,Fisk övrig,559,Crabsticks,,3.0,False,1.67,"Usa, Conventional","Usa, Konventionell","Usa, Konvensjonell","Usa, Konventionel",USA,14.0,RISE-1.5,Crab sticks Ullmo,Krabbepinner Ullmo,Crab sticks ullmo,Krabbe stikker Ullmo,5.0,Usa,Usa,Usa,Usa,1.67
4672,2035.0,5b0083876fd2dcf4a031c0c7,3,Fisk och skaldjur,113,Fisk övrig,559,Crabsticks,5b7bd6c94a40085c09208476,1.0,True,1.67,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Crab sticks Ullmo,Krabbepinner Ullmo,Crab sticks ullmo,Krabbe stikker Ullmo,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.67
4673,2036.0,5b0083876fd2dcf4a031bb67,8,Mejeriprodukter,165,Grädde och creme fraiche,1008,Milda gräddersättning. 15-20%,,3.0,False,1.25,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Matlagningsbas fett 15% typ Milda mat,Matlagingsbasert fett 15% type Milda mat,Cooking base fat 15% type milda food,Tilberedning af basisfedt 15% type Mild mad,5.0,Danmark,Norge,Scandinavia,Sverige,1.25
4674,2036.0,5b0083876fd2dcf4a031bb67,8,Mejeriprodukter,165,Grädde och creme fraiche,1008,Milda gräddersättning. 15-20%,5b7bd6c94a40085c09208479,1.0,True,1.25,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Matlagningsbas fett 15% typ Milda mat,Matlagingsbasert fett 15% type Milda mat,Cooking base fat 15% type milda food,Tilberedning af basisfedt 15% type Mild mad,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.25
4675,2039.0,5b0083876fd2dcf4a031bb32,8,Mejeriprodukter,165,Grädde och creme fraiche,1008,Milda gräddersättning. 15-20%,,3.0,False,1.25,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Milda Visp 20% fett,Mild Whisk 20% fett,Mild whisk 20% fat,Milda Whisk 20% fedt,5.0,Danmark,Norge,Scandinavia,Sverige,1.25
4676,2039.0,5b0083876fd2dcf4a031bb32,8,Mejeriprodukter,165,Grädde och creme fraiche,1008,Milda gräddersättning. 15-20%,5b7bd6c94a40085c09208483,1.0,True,1.25,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Milda Visp 20% fett,Mild Whisk 20% fett,Mild whisk 20% fat,Milda Whisk 20% fedt,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.25
4677,2037.0,5b0083876fd2dcf4a031bb37,8,Mejeriprodukter,165,Grädde och creme fraiche,1009,Milda gräddersättning. 7-12%,5b7bd6c94a40085c0920847b,0.0,True,1.25,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Milda Minimat 7% fett,Mild Minimat 7% fett,Mild minimat 7% fat,Mildt minimum 7% fedt,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.25
4678,2037.0,5b0083876fd2dcf4a031bb37,8,Mejeriprodukter,165,Grädde och creme fraiche,1009,Milda gräddersättning. 7-12%,5b7bd6c94a40085c0920847d,2.0,False,1.2,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Milda Minimat 7% fett,Mild Minimat 7% fett,Mild minimat 7% fat,Mildt minimum 7% fedt,5.0,Danmark,Norge,Scandinavia,Sverige,1.25
4679,2037.0,5b0083876fd2dcf4a031bb37,8,Mejeriprodukter,165,Grädde och creme fraiche,1009,Milda gräddersättning. 7-12%,5b7bd6c94a40085c0920847e,3.0,False,1.3,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Milda Minimat 7% fett,Mild Minimat 7% fett,Mild minimat 7% fat,Mildt minimum 7% fedt,5.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,1.25
4680,2040.0,5b0083876fd2dcf4a031bb3a,8,Mejeriprodukter,165,Grädde och creme fraiche,1009,Milda gräddersättning. 7-12%,5b7bd6c94a40085c09208485,0.0,True,1.25,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Milda kaffe 10% fett,Mild kaffe 10% fett,Mild coffee 10% fat,Mild kaffe 10% fedt,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.25
4681,2040.0,5b0083876fd2dcf4a031bb3a,8,Mejeriprodukter,165,Grädde och creme fraiche,1009,Milda gräddersättning. 7-12%,5b7bd6c94a40085c09208487,2.0,False,1.3,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Milda kaffe 10% fett,Mild kaffe 10% fett,Mild coffee 10% fat,Mild kaffe 10% fedt,5.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,1.25
4682,2040.0,5b0083876fd2dcf4a031bb3a,8,Mejeriprodukter,165,Grädde och creme fraiche,1009,Milda gräddersättning. 7-12%,5b7bd6c94a40085c09208488,3.0,False,1.2,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Milda kaffe 10% fett,Mild kaffe 10% fett,Mild coffee 10% fat,Mild kaffe 10% fedt,5.0,Danmark,Norge,Scandinavia,Sverige,1.25
4683,2041.0,5b0083876fd2dcf4a031bb34,8,Mejeriprodukter,165,Grädde och creme fraiche,1009,Milda gräddersättning. 7-12%,5b7bd6c94a40085c09208489,0.0,True,1.25,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Milda Vaniljvisp 12% fett,Mild vaniljepisk 12% fett,Mild vanilla whip 12% fat,Mild Vanilla Whisk 12% fedt,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,1.25
4684,2041.0,5b0083876fd2dcf4a031bb34,8,Mejeriprodukter,165,Grädde och creme fraiche,1009,Milda gräddersättning. 7-12%,5b7bd6c94a40085c0920848b,2.0,False,1.3,"Central Europe, Conventional","Centraleuropa, Konventionell","Sentral-Europa, Konvensjonell","Centraleuropa, Konventionel",Centraleuropa,52.0,RISE-1.5,Milda Vaniljvisp 12% fett,Mild vaniljepisk 12% fett,Mild vanilla whip 12% fat,Mild Vanilla Whisk 12% fedt,5.0,Centraleuropa,Sentral-Europa,Central Europe,Centraleuropa,1.25
4685,2041.0,5b0083876fd2dcf4a031bb34,8,Mejeriprodukter,165,Grädde och creme fraiche,1009,Milda gräddersättning. 7-12%,5b7bd6c94a40085c0920848c,3.0,False,1.2,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.5,Milda Vaniljvisp 12% fett,Mild vaniljepisk 12% fett,Mild vanilla whip 12% fat,Mild Vanilla Whisk 12% fedt,5.0,Danmark,Norge,Scandinavia,Sverige,1.25
4686,2038.0,5b0083876fd2dcf4a031bb3d,8,Mejeriprodukter,165,Grädde och creme fraiche,1197,Crème Fraiche/Fraiche 24%,5b7bd6c94a40085c0920847f,0.0,True,3.45,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Milda Fraiche 24% fett,Milda Fraiche 24% fett,Milda fraiche 24% fat,Milda Fraiche 24% fedt,5.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,3.45
4687,2038.0,5b0083876fd2dcf4a031bb3d,8,Mejeriprodukter,165,Grädde och creme fraiche,1197,Crème Fraiche/Fraiche 24%,5b7bd6c94a40085c09208481,2.0,False,3.27,"Scandinavia, Conventional","Sverige, Konventionell","Norge, Konvensjonell","Danmark, Konventionel",Sverige,5.0,RISE-1.4,Milda Fraiche 24% fett,Milda Fraiche 24% fett,Milda fraiche 24% fat,Milda Fraiche 24% fedt,5.0,Danmark,Norge,Scandinavia,Sverige,3.45
4688,2038.0,5b0083876fd2dcf4a031bb3d,8,Mejeriprodukter,165,Grädde och creme fraiche,1197,Crème Fraiche/Fraiche 24%,,3.0,False,3.45,"Sweden Denmark, Conventional","Sverige Danmark, Konventionell","Sverige, Danmark, Konvensjonell","Sverige Danmark, Konventionel",Sverige Danmark,55.0,RISE-1.5,Milda Fraiche 24% fett,Milda Fraiche 24% fett,Milda fraiche 24% fat,Milda Fraiche 24% fedt,5.0,Sverige Danmark,"Sverige, Danmark",Sweden Denmark,Sverige Danmark,3.45
4689,2044.0,5b0083876fd2dcf4a031c0bb,8,Mejeriprodukter,165,Grädde och creme fraiche,1197,Crème Fraiche/Fraiche 24%,5b7bd6c94a40085c09208499,0.0,True,3.45,"Other, Organic","Övrigt ursprung, Ekologisk","Annen opprinnelse, Økologisk","Anden oprindelse, Økologisk",Övrigt,-1.0,RISE-1.4,Creme Fraiche fett 28%,Creme fraiche fett 28%,Cream fraiche fat 28%,Creme fraiche fedt 28%,1.0,Anden oprindelse,Annen opprinnelse,Other,Övrigt ursprung,3.45
